,timeslice,region,installed,technology,year,agent,category,sector,emission_costs
523,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
524,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
525,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
526,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
527,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
528,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
529,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
530,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
531,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
532,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
533,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
534,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
535,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
536,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
537,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
538,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
539,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
540,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
541,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
542,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
543,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
544,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
545,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
546,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
547,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
548,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
549,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
550,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
551,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
552,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000013632
553,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
554,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2040,A1,retrofit,power,0.51802215040
555,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
556,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
557,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000020448
558,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
559,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2040,A1,retrofit,power,0.77703322560
560,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
561,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
562,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000013632
563,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
564,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2040,A1,retrofit,power,0.51802215040
565,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
566,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
567,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000020448
568,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
569,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2040,A1,retrofit,power,0.77703322560
570,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
571,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
572,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000040896
573,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
574,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2040,A1,retrofit,power,1.55406645121
575,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
576,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
577,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000027264
578,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
579,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2040,A1,retrofit,power,1.03604430080
580,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
581,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
582,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
583,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
584,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
585,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
586,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
587,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2040,A1,newcapa,gas,0.00000000000
588,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.13009498402
589,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.11822279069
590,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
591,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.19514247603
592,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.17733418603
593,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
594,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.13009498402
595,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.11822279069
596,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
597,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.19514247603
598,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.17733418603
599,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
600,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.39028495206
601,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.35466837206
602,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
603,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.26018996804
604,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.23644558138
605,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
606,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
607,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
608,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
609,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
610,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
611,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
612,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000009794
613,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2045,A1,retrofit,residential,8.57414824006
614,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
615,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
616,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
617,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000014691
618,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2045,A1,retrofit,residential,12.86122236009
619,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
620,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
621,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
622,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000009794
623,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2045,A1,retrofit,residential,8.57414824006
624,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
625,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
626,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
627,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000014691
628,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2045,A1,retrofit,residential,12.86122236009
629,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
630,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
631,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
632,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000029382
633,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2045,A1,retrofit,residential,25.72244472018
634,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
635,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
636,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
637,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000019588
638,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2045,A1,retrofit,residential,17.14829648012
639,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
640,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2045,A1,retrofit,residential,0.00000000000
641,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
642,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
643,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
644,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
645,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
646,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
647,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
648,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004197
649,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
650,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
651,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
652,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000006296
653,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
654,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
655,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
656,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004197
657,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
658,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
659,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
660,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000006296
661,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
662,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
663,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
664,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000012592
665,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
666,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
667,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
668,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000008395
669,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
670,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
671,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
672,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
673,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2045,A1,newcapa,power,0.00000000000
674,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
675,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2045,A1,newcapa,power,0.00000000000
676,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2045,A1,newcapa,power,0.00000000000
677,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
678,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2045,A1,newcapa,power,0.00000000000
679,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
680,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2045,A1,newcapa,power,0.00000000000
681,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2045,A1,newcapa,power,0.00000000000
682,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
683,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2045,A1,newcapa,power,0.00000000000
684,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
685,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2045,A1,newcapa,power,0.00000000000
686,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2045,A1,newcapa,power,0.00000000000
687,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
688,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2045,A1,newcapa,power,0.00000000000
689,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
690,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2045,A1,newcapa,power,0.00000000000
691,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2045,A1,newcapa,power,0.00000000000
692,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
693,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2045,A1,newcapa,power,0.00000000000
694,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
695,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2045,A1,newcapa,power,0.00000000000
696,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2045,A1,newcapa,power,0.00000000000
697,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
698,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2045,A1,newcapa,power,0.00000000000
699,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
700,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2045,A1,newcapa,power,0.00000000000
701,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2045,A1,newcapa,power,0.00000000000
702,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000015238
703,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
704,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.57905260671
705,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
706,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
707,"('all-year', 'all-week', 'night')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
708,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000022857
709,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
710,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.86857891007
711,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
712,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
713,"('all-year', 'all-week', 'morning')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
714,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000015238
715,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
716,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.57905260671
717,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
718,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
719,"('all-year', 'all-week', 'afternoon')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
720,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000022857
721,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
722,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.86857891007
723,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
724,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
725,"('all-year', 'all-week', 'early-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
726,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000045715
727,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
728,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2045,A1,retrofit,power,1.73715782014
729,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
730,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
731,"('all-year', 'all-week', 'late-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
732,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000030476
733,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
734,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2045,A1,retrofit,power,1.15810521343
735,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2045,A1,retrofit,power,0.00000000000
736,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
737,"('all-year', 'all-week', 'evening')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
738,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
739,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
740,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
741,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
742,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
743,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
744,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
745,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
746,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
747,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
748,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
749,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
750,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
751,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
752,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
753,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
754,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
755,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
756,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.11895449673
757,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.13251295136
758,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.17843174510
759,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.19876942704
760,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.11895449673
761,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.13251295136
762,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.17843174510
763,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.19876942704
764,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.35686349019
765,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.39753885408
766,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.23790899346
767,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.26502590272
768,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
769,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
770,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
771,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
772,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
773,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
774,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
775,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
776,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
777,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
778,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
779,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
780,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
781,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
782,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
783,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
784,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
785,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
