,timeslice,commodity,region,installed,technology,year,agent,category,sector,consumption
417,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.22043999365
418,"('all-year', 'all-week', 'afternoon')",wind,R1,2040.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.03333333333
419,"('all-year', 'all-week', 'afternoon')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.03333333333
420,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.30644502255
421,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.61539497745
422,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.08350000000
423,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.33065999048
424,"('all-year', 'all-week', 'early-peak')",wind,R1,2040.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.05000000000
425,"('all-year', 'all-week', 'early-peak')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.05000000000
426,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.61289004509
427,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,1.23078995491
428,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.16700000000
429,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.66131998096
430,"('all-year', 'all-week', 'late-peak')",wind,R1,2040.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.10000000000
431,"('all-year', 'all-week', 'late-peak')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.10000000000
432,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.40859336339
433,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.82052663661
434,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.11133333333
435,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasCCGT,2055.00000000000,A1,retrofit,power,0.44087998731
436,"('all-year', 'all-week', 'evening')",wind,R1,2040.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.06666666667
437,"('all-year', 'all-week', 'evening')",wind,R1,2045.00000000000,windturbine,2055.00000000000,A1,retrofit,power,0.06666666667
438,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A1,retrofit,residential,0.00000000771
439,"('all-year', 'all-week', 'night')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.16380000000
440,"('all-year', 'all-week', 'night')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.25619999734
441,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A1,retrofit,residential,0.00000001157
442,"('all-year', 'all-week', 'morning')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.24570000000
443,"('all-year', 'all-week', 'morning')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.38429999601
444,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A1,retrofit,residential,0.00000000771
445,"('all-year', 'all-week', 'afternoon')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.16380000000
446,"('all-year', 'all-week', 'afternoon')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.25619999734
447,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A1,retrofit,residential,0.00000001157
448,"('all-year', 'all-week', 'early-peak')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.24570000000
449,"('all-year', 'all-week', 'early-peak')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.38429999601
450,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A1,retrofit,residential,0.00000002314
451,"('all-year', 'all-week', 'late-peak')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.49140000000
452,"('all-year', 'all-week', 'late-peak')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.76859999202
453,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A1,retrofit,residential,0.00000001543
454,"('all-year', 'all-week', 'evening')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.32760000000
455,"('all-year', 'all-week', 'evening')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A1,retrofit,residential,0.51239999468
456,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A2,retrofit,residential,0.00000000331
457,"('all-year', 'all-week', 'night')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.07020000000
458,"('all-year', 'all-week', 'night')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.10979999886
459,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A2,retrofit,residential,0.00000000496
460,"('all-year', 'all-week', 'morning')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.10530000000
461,"('all-year', 'all-week', 'morning')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.16469999829
462,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A2,retrofit,residential,0.00000000331
463,"('all-year', 'all-week', 'afternoon')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.07020000000
464,"('all-year', 'all-week', 'afternoon')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.10979999886
465,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A2,retrofit,residential,0.00000000496
466,"('all-year', 'all-week', 'early-peak')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.10530000000
467,"('all-year', 'all-week', 'early-peak')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.16469999829
468,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A2,retrofit,residential,0.00000000992
469,"('all-year', 'all-week', 'late-peak')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.21060000000
470,"('all-year', 'all-week', 'late-peak')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.32939999658
471,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2060.00000000000,A2,retrofit,residential,0.00000000661
472,"('all-year', 'all-week', 'evening')",electricity,R1,2050.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.14040000000
473,"('all-year', 'all-week', 'evening')",electricity,R1,2055.00000000000,heatpump,2060.00000000000,A2,retrofit,residential,0.21959999772
474,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.00000001503
475,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.41026331830
476,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.05566666667
477,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.22043999365
478,"('all-year', 'all-week', 'night')",wind,R1,2040.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.03333333333
479,"('all-year', 'all-week', 'night')",wind,R1,2045.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.03333333333
480,"('all-year', 'all-week', 'night')",wind,R1,2055.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.12233333333
481,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.00000002255
482,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.61539497745
483,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.08350000000
484,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.33065999048
485,"('all-year', 'all-week', 'morning')",wind,R1,2040.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.05000000000
486,"('all-year', 'all-week', 'morning')",wind,R1,2045.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.05000000000
487,"('all-year', 'all-week', 'morning')",wind,R1,2055.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.18350000000
488,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.00000001503
489,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.41026331830
490,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.05566666667
491,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.22043999365
492,"('all-year', 'all-week', 'afternoon')",wind,R1,2040.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.03333333333
493,"('all-year', 'all-week', 'afternoon')",wind,R1,2045.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.03333333333
494,"('all-year', 'all-week', 'afternoon')",wind,R1,2055.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.12233333333
495,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.00000002255
496,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.61539497745
497,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.08350000000
498,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.33065999048
499,"('all-year', 'all-week', 'early-peak')",wind,R1,2040.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.05000000000
500,"('all-year', 'all-week', 'early-peak')",wind,R1,2045.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.05000000000
501,"('all-year', 'all-week', 'early-peak')",wind,R1,2055.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.18350000000
502,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.00000004509
503,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,1.23078995491
504,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.16700000000
505,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.66131998096
506,"('all-year', 'all-week', 'late-peak')",wind,R1,2040.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.10000000000
507,"('all-year', 'all-week', 'late-peak')",wind,R1,2045.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.10000000000
508,"('all-year', 'all-week', 'late-peak')",wind,R1,2055.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.36700000000
509,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.00000003006
510,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.82052663661
511,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.11133333333
512,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasCCGT,2060.00000000000,A1,retrofit,power,0.44087998731
513,"('all-year', 'all-week', 'evening')",wind,R1,2040.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.06666666667
514,"('all-year', 'all-week', 'evening')",wind,R1,2045.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.06666666667
515,"('all-year', 'all-week', 'evening')",wind,R1,2055.00000000000,windturbine,2060.00000000000,A1,retrofit,power,0.24466666667
