,timeslice,region,installed,technology,year,agent,category,sector,emission_costs
521,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2040,A1,retrofit,power,1.80325903666
522,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2040,A1,retrofit,power,3.62125821134
523,"('all-year', 'all-week', 'morning')",R1,2030,gasCCGT,2040,A1,retrofit,power,0.49135120000
524,"('all-year', 'all-week', 'morning')",R1,2035,gasCCGT,2040,A1,retrofit,power,1.94575069599
525,"('all-year', 'all-week', 'morning')",R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
526,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2040,A1,retrofit,power,1.20217269111
527,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2040,A1,retrofit,power,2.41417214089
528,"('all-year', 'all-week', 'afternoon')",R1,2030,gasCCGT,2040,A1,retrofit,power,0.32756746667
529,"('all-year', 'all-week', 'afternoon')",R1,2035,gasCCGT,2040,A1,retrofit,power,1.29716713066
530,"('all-year', 'all-week', 'afternoon')",R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
531,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2040,A1,retrofit,power,1.80325903666
532,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2040,A1,retrofit,power,3.62125821134
533,"('all-year', 'all-week', 'early-peak')",R1,2030,gasCCGT,2040,A1,retrofit,power,0.49135120000
534,"('all-year', 'all-week', 'early-peak')",R1,2035,gasCCGT,2040,A1,retrofit,power,1.94575069599
535,"('all-year', 'all-week', 'early-peak')",R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
536,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2040,A1,retrofit,power,3.60651807333
537,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2040,A1,retrofit,power,7.24251642267
538,"('all-year', 'all-week', 'late-peak')",R1,2030,gasCCGT,2040,A1,retrofit,power,0.98270240000
539,"('all-year', 'all-week', 'late-peak')",R1,2035,gasCCGT,2040,A1,retrofit,power,3.89150139197
540,"('all-year', 'all-week', 'late-peak')",R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
541,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2040,A1,retrofit,power,2.40434538222
542,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2040,A1,retrofit,power,4.82834428178
543,"('all-year', 'all-week', 'evening')",R1,2030,gasCCGT,2040,A1,retrofit,power,0.65513493333
544,"('all-year', 'all-week', 'evening')",R1,2035,gasCCGT,2040,A1,retrofit,power,2.59433426131
545,"('all-year', 'all-week', 'evening')",R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
546,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
547,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
548,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
549,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
550,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
551,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
552,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
553,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
554,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
555,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
556,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
557,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
558,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
559,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
560,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
561,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
562,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
563,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
564,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
565,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
566,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
567,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
568,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
569,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
570,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.10774922373
571,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.03843005027
572,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
573,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.16162383560
574,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.05764507541
575,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
576,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.10774922373
577,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.03843005027
578,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
579,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.16162383560
580,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.05764507541
581,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
582,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.32324767119
583,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.11529015082
584,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
585,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2040,A1,retrofit,gas,0.21549844746
586,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2040,A1,retrofit,gas,0.07686010054
587,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
588,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
589,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
590,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
591,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
592,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
593,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
594,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000006330
595,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2045,A1,retrofit,residential,0.00000000000
596,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
597,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
598,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000009495
599,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2045,A1,retrofit,residential,0.00000000000
600,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
601,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
602,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000006330
603,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2045,A1,retrofit,residential,0.00000000000
604,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
605,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
606,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000009495
607,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2045,A1,retrofit,residential,0.00000000000
608,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
609,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
610,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000018990
611,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2045,A1,retrofit,residential,0.00000000000
612,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
613,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
614,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000012660
615,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2045,A1,retrofit,residential,0.00000000000
616,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2045,A1,retrofit,residential,0.00000000000
617,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
618,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
619,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
620,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
621,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
622,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
623,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
624,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000002713
625,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
626,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
627,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
628,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004069
629,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
630,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
631,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
632,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000002713
633,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
634,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
635,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
636,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004069
637,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
638,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
639,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
640,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000008139
641,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
642,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
643,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
644,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000005426
645,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2045,A2,retrofit,residential,0.00000000000
646,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2045,A2,retrofit,residential,0.00000000000
647,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
648,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
649,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
650,"('all-year', 'all-week', 'night')",R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
651,"('all-year', 'all-week', 'night')",R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
652,"('all-year', 'all-week', 'night')",R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
653,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
654,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
655,"('all-year', 'all-week', 'morning')",R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
656,"('all-year', 'all-week', 'morning')",R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
657,"('all-year', 'all-week', 'morning')",R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
658,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
659,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
660,"('all-year', 'all-week', 'afternoon')",R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
661,"('all-year', 'all-week', 'afternoon')",R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
662,"('all-year', 'all-week', 'afternoon')",R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
663,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
664,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
665,"('all-year', 'all-week', 'early-peak')",R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
666,"('all-year', 'all-week', 'early-peak')",R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
667,"('all-year', 'all-week', 'early-peak')",R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
668,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
669,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
670,"('all-year', 'all-week', 'late-peak')",R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
671,"('all-year', 'all-week', 'late-peak')",R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
672,"('all-year', 'all-week', 'late-peak')",R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
673,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
674,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
675,"('all-year', 'all-week', 'evening')",R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
676,"('all-year', 'all-week', 'evening')",R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
677,"('all-year', 'all-week', 'evening')",R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
678,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2045,A1,retrofit,power,1.64962316103
679,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2045,A1,retrofit,power,3.31273061497
680,"('all-year', 'all-week', 'night')",R1,2030,gasCCGT,2045,A1,retrofit,power,0.44948856667
681,"('all-year', 'all-week', 'night')",R1,2035,gasCCGT,2045,A1,retrofit,power,1.77997467276
682,"('all-year', 'all-week', 'night')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
683,"('all-year', 'all-week', 'night')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
684,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2045,A1,retrofit,power,2.47443474154
685,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2045,A1,retrofit,power,4.96909592246
686,"('all-year', 'all-week', 'morning')",R1,2030,gasCCGT,2045,A1,retrofit,power,0.67423285000
687,"('all-year', 'all-week', 'morning')",R1,2035,gasCCGT,2045,A1,retrofit,power,2.66996200914
688,"('all-year', 'all-week', 'morning')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
689,"('all-year', 'all-week', 'morning')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
690,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2045,A1,retrofit,power,1.64962316103
691,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2045,A1,retrofit,power,3.31273061497
692,"('all-year', 'all-week', 'afternoon')",R1,2030,gasCCGT,2045,A1,retrofit,power,0.44948856667
693,"('all-year', 'all-week', 'afternoon')",R1,2035,gasCCGT,2045,A1,retrofit,power,1.77997467276
694,"('all-year', 'all-week', 'afternoon')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
695,"('all-year', 'all-week', 'afternoon')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
696,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,2.47443474154
697,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2045,A1,retrofit,power,4.96909592246
698,"('all-year', 'all-week', 'early-peak')",R1,2030,gasCCGT,2045,A1,retrofit,power,0.67423285000
699,"('all-year', 'all-week', 'early-peak')",R1,2035,gasCCGT,2045,A1,retrofit,power,2.66996200914
700,"('all-year', 'all-week', 'early-peak')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
701,"('all-year', 'all-week', 'early-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
702,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,4.94886948309
703,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2045,A1,retrofit,power,9.93819184491
704,"('all-year', 'all-week', 'late-peak')",R1,2030,gasCCGT,2045,A1,retrofit,power,1.34846570000
705,"('all-year', 'all-week', 'late-peak')",R1,2035,gasCCGT,2045,A1,retrofit,power,5.33992401827
706,"('all-year', 'all-week', 'late-peak')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
707,"('all-year', 'all-week', 'late-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
708,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2045,A1,retrofit,power,3.29924632206
709,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2045,A1,retrofit,power,6.62546122994
710,"('all-year', 'all-week', 'evening')",R1,2030,gasCCGT,2045,A1,retrofit,power,0.89897713333
711,"('all-year', 'all-week', 'evening')",R1,2035,gasCCGT,2045,A1,retrofit,power,3.55994934552
712,"('all-year', 'all-week', 'evening')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
713,"('all-year', 'all-week', 'evening')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
714,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
715,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
716,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
717,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
718,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
719,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
720,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
721,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
722,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
723,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
724,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
725,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
726,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
727,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
728,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
729,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
730,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
731,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
732,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
733,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
734,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
735,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
736,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
737,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
738,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
739,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
740,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
741,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
742,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
743,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
744,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.05273377234
745,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.14785364562
746,"('all-year', 'all-week', 'night')",R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
747,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.07910065851
748,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.22178046843
749,"('all-year', 'all-week', 'morning')",R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
750,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.05273377234
751,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.14785364562
752,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
753,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.07910065851
754,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.22178046843
755,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
756,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.15820131702
757,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.44356093687
758,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
759,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2045,A1,retrofit,gas,0.10546754468
760,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2045,A1,retrofit,gas,0.29570729124
761,"('all-year', 'all-week', 'evening')",R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
762,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
763,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
764,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
765,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
766,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
767,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
768,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
769,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
770,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
771,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
772,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
773,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
774,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
775,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
776,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
777,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
778,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
779,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
780,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
781,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
